Row ID,pur_ID,date,trans_mode,cust_ID,prod_ID,sales,items,price,promo
9409,CA-2017-162789,2017-09-22T00:00:00Z,Second Class,LC-17140,FUR-FU-10004864,12.07,1,12.07,0
9410,US-2017-110149,2017-12-10T00:00:00Z,First Class,WB-21850,OFF-BI-10000014,3.273,1,3.273,0.7
9411,US-2017-110149,2017-12-10T00:00:00Z,First Class,WB-21850,FUR-FU-10001475,87.92,5,17.584,0.2
9412,CA-2016-108959,2016-03-10T00:00:00Z,Second Class,MH-17785,OFF-ST-10001272,104.696,1,104.696,0.2
9413,CA-2015-164777,2015-01-27T00:00:00Z,First Class,SC-20305,FUR-CH-10002024,2803.92,5,560.784,0.2
9414,CA-2016-132017,2016-09-26T00:00:00Z,First Class,MH-17620,OFF-BI-10004001,6.816,2,3.408,0.8
9415,CA-2015-127824,2015-10-18T00:00:00Z,Standard Class,JC-15775,TEC-PH-10004094,249.584,2,124.792,0.2
9416,CA-2015-127824,2015-10-18T00:00:00Z,Standard Class,JC-15775,OFF-PA-10001184,17.94,3,5.98,0
9417,CA-2015-127824,2015-10-18T00:00:00Z,Standard Class,JC-15775,FUR-FU-10002505,10.11,3,3.37,0
9418,CA-2014-148285,2014-10-27T00:00:00Z,Standard Class,RD-19810,OFF-PA-10001166,10.368,2,5.184,0.2
9419,CA-2014-148285,2014-10-27T00:00:00Z,Standard Class,RD-19810,OFF-PA-10000349,11.952,3,3.984,0.2
9420,CA-2017-152926,2017-10-02T00:00:00Z,Second Class,SC-20695,OFF-AP-10004708,15.224,2,7.612,0.8
9421,CA-2017-152926,2017-10-02T00:00:00Z,Second Class,SC-20695,OFF-AP-10001947,21.984,6,3.664,0.8
9422,CA-2014-145254,2014-07-23T00:00:00Z,Standard Class,NC-18535,TEC-PH-10000441,604.752,6,100.792,0.2
9423,CA-2014-145254,2014-07-23T00:00:00Z,Standard Class,NC-18535,OFF-SU-10004664,40.7,5,8.14,0
9424,CA-2014-145254,2014-07-23T00:00:00Z,Standard Class,NC-18535,TEC-PH-10004531,302.376,3,100.792,0.2
9425,CA-2014-145254,2014-07-23T00:00:00Z,Standard Class,NC-18535,TEC-AC-10002167,45,3,15,0
9426,CA-2014-116246,2014-09-12T00:00:00Z,Second Class,LW-17215,FUR-CH-10002024,3785.292,6,630.882,0.1
9427,CA-2016-160479,2016-09-15T00:00:00Z,Standard Class,AH-10585,OFF-AR-10002445,35.4,5,7.08,0
9428,CA-2014-167486,2014-11-27T00:00:00Z,Standard Class,JO-15145,FUR-FU-10003268,199.9,5,39.98,0
9429,CA-2014-152100,2014-05-11T00:00:00Z,Standard Class,VW-21775,FUR-CH-10000015,1212.96,8,151.62,0.3
9430,CA-2015-166219,2015-08-28T00:00:00Z,Standard Class,BP-11185,TEC-PH-10004165,1099.96,5,219.992,0.2
9431,CA-2015-166219,2015-08-28T00:00:00Z,Standard Class,BP-11185,FUR-TA-10004607,103.481,1,103.481,0.3
9432,CA-2015-111864,2015-06-19T00:00:00Z,Same Day,PP-18955,OFF-LA-10004677,5.904,2,2.952,0.2
9433,CA-2015-119627,2015-08-17T00:00:00Z,Standard Class,SC-20725,TEC-AC-10002217,30.08,2,15.04,0.2
9434,CA-2015-119627,2015-08-17T00:00:00Z,Standard Class,SC-20725,OFF-PA-10001937,36.288,7,5.184,0.2
9435,CA-2015-119627,2015-08-17T00:00:00Z,Standard Class,SC-20725,OFF-AR-10000203,10.272,3,3.424,0.2
9436,CA-2015-119627,2015-08-17T00:00:00Z,Standard Class,SC-20725,TEC-AC-10001142,252.8,4,63.2,0.2
9437,CA-2015-160787,2015-09-25T00:00:00Z,Same Day,BM-11785,OFF-BI-10003712,2.946,2,1.473,0.7
9438,CA-2017-107853,2017-05-26T00:00:00Z,Standard Class,CD-11920,OFF-PA-10000520,12.96,2,6.48,0
9439,CA-2017-126144,2017-07-31T00:00:00Z,Standard Class,GM-14680,TEC-PH-10001079,285.576,4,71.394,0.4
9440,US-2014-154655,2014-10-12T00:00:00Z,Standard Class,BP-11050,OFF-SU-10000898,22.24,2,11.12,0.2
9441,CA-2014-100391,2014-05-25T00:00:00Z,Standard Class,BW-11065,OFF-PA-10001471,14.62,2,7.31,0
9442,CA-2014-165477,2014-12-29T00:00:00Z,Second Class,RE-19405,OFF-AP-10003281,48.36,5,9.672,0.2
9443,CA-2017-165904,2017-04-07T00:00:00Z,Standard Class,HR-14770,OFF-AR-10003156,16.256,2,8.128,0.2
9444,CA-2017-165904,2017-04-07T00:00:00Z,Standard Class,HR-14770,TEC-PH-10000576,219.184,2,109.592,0.2
9445,CA-2015-104052,2015-03-01T00:00:00Z,First Class,TP-21565,TEC-PH-10003215,95.84,4,23.96,0.2
9446,CA-2015-168277,2015-05-29T00:00:00Z,Standard Class,KB-16315,OFF-LA-10004484,12.39,3,4.13,0
9447,CA-2016-158617,2016-09-22T00:00:00Z,Standard Class,AC-10660,OFF-PA-10002245,35.88,6,5.98,0
9448,CA-2017-136882,2017-05-27T00:00:00Z,Standard Class,DN-13690,FUR-FU-10003664,477.3,5,95.46,0
9449,US-2016-148957,2016-09-17T00:00:00Z,Standard Class,CC-12430,OFF-LA-10002195,12.32,4,3.08,0
9450,CA-2014-140032,2014-09-08T00:00:00Z,Standard Class,TS-21340,OFF-BI-10000822,8.608,2,4.304,0.2
9451,CA-2017-145506,2017-06-03T00:00:00Z,Standard Class,MO-17800,OFF-ST-10004963,136.26,9,15.14,0
9452,CA-2015-129546,2015-09-28T00:00:00Z,Standard Class,RP-19855,OFF-AP-10002495,186.15,3,62.05,0
9453,CA-2015-129546,2015-09-28T00:00:00Z,Standard Class,RP-19855,OFF-BI-10004001,81.792,6,13.632,0.2
9454,CA-2015-129546,2015-09-28T00:00:00Z,Standard Class,RP-19855,OFF-SU-10004884,47.19,3,15.73,0
9455,CA-2015-129546,2015-09-28T00:00:00Z,Standard Class,RP-19855,TEC-PH-10003555,36.784,2,18.392,0.2
9456,CA-2016-140977,2016-06-16T00:00:00Z,Second Class,JL-15175,TEC-MA-10003493,91.475,1,91.475,0.5
9457,CA-2017-151855,2017-05-27T00:00:00Z,Standard Class,BW-11110,TEC-AC-10002380,27.192,3,9.064,0.2
9458,CA-2017-151855,2017-05-27T00:00:00Z,Standard Class,BW-11110,OFF-BI-10004209,12.06,5,2.412,0.7
9459,CA-2014-138240,2014-10-09T00:00:00Z,Standard Class,SJ-20500,OFF-AR-10002135,144.6,3,48.2,0
9460,CA-2014-138240,2014-10-09T00:00:00Z,Standard Class,SJ-20500,TEC-PH-10002583,15.992,1,15.992,0.2
9461,CA-2014-101833,2014-11-17T00:00:00Z,Second Class,FG-14260,OFF-PA-10003591,34.44,3,11.48,0
9462,CA-2014-100867,2014-10-19T00:00:00Z,Standard Class,EH-14125,TEC-PH-10004922,321.552,6,53.592,0.2
9463,US-2017-109610,2017-11-25T00:00:00Z,Second Class,BS-11590,FUR-CH-10001854,701.96,2,350.98,0
9464,CA-2014-156545,2014-02-27T00:00:00Z,First Class,JS-16030,OFF-AR-10003560,19.456,4,4.864,0.2
9465,CA-2014-109127,2014-12-21T00:00:00Z,Standard Class,JC-15775,OFF-LA-10004409,17.28,6,2.88,0
9466,CA-2016-126858,2016-11-19T00:00:00Z,Standard Class,JM-15265,FUR-FU-10000448,31.96,2,15.98,0
9467,CA-2017-102925,2017-11-05T00:00:00Z,Second Class,CD-12280,OFF-BI-10002735,164.688,6,27.448,0.2
9468,CA-2017-102925,2017-11-05T00:00:00Z,Second Class,CD-12280,FUR-TA-10003469,166.5,2,83.25,0.4
9469,CA-2017-102925,2017-11-05T00:00:00Z,Second Class,CD-12280,OFF-PA-10001870,12.96,2,6.48,0
9470,CA-2017-102925,2017-11-05T00:00:00Z,Second Class,CD-12280,OFF-PA-10004071,110.96,2,55.48,0
9471,CA-2017-102925,2017-11-05T00:00:00Z,Second Class,CD-12280,TEC-PH-10001448,99.98,2,49.99,0
9472,CA-2017-102925,2017-11-05T00:00:00Z,Second Class,CD-12280,OFF-BI-10002706,11.424,1,11.424,0.2
9473,CA-2017-102925,2017-11-05T00:00:00Z,Second Class,CD-12280,FUR-CH-10004875,128.124,2,64.062,0.1
9474,CA-2017-102925,2017-11-05T00:00:00Z,Second Class,CD-12280,FUR-FU-10004245,101.4,5,20.28,0
9475,CA-2015-100818,2015-05-31T00:00:00Z,Second Class,JM-15265,OFF-LA-10000443,5.904,2,2.952,0.2
9476,CA-2015-100818,2015-05-31T00:00:00Z,Second Class,JM-15265,OFF-PA-10001125,173.488,7,24.784,0.2
9477,CA-2015-100818,2015-05-31T00:00:00Z,Second Class,JM-15265,FUR-FU-10002703,51.56,2,25.78,0.6
9478,CA-2015-100818,2015-05-31T00:00:00Z,Second Class,JM-15265,OFF-BI-10004364,3.564,3,1.188,0.8
9479,CA-2014-126193,2014-09-07T00:00:00Z,Standard Class,SS-20410,OFF-FA-10000936,13.16,5,2.632,0.2
9480,CA-2014-126193,2014-09-07T00:00:00Z,Standard Class,SS-20410,OFF-BI-10001249,3.828,3,1.276,0.8
9481,CA-2014-126193,2014-09-07T00:00:00Z,Standard Class,SS-20410,OFF-BI-10004632,304.99,5,60.998,0.8
9482,CA-2017-150504,2017-11-06T00:00:00Z,Standard Class,HG-14845,OFF-ST-10000615,18.16,2,9.08,0.2
9483,CA-2015-158351,2015-06-20T00:00:00Z,Second Class,BC-11125,TEC-AC-10001838,319.984,2,159.992,0.2
9484,CA-2014-122679,2014-07-22T00:00:00Z,Standard Class,AB-10255,OFF-AR-10004757,19.68,6,3.28,0
9485,CA-2016-164770,2016-12-02T00:00:00Z,Second Class,MY-18295,FUR-BO-10003893,781.864,10,78.1864,0.32
9486,CA-2016-164770,2016-12-02T00:00:00Z,Second Class,MY-18295,OFF-PA-10003893,30.816,9,3.424,0.2
9487,CA-2017-130505,2017-10-12T00:00:00Z,Same Day,NF-18385,FUR-TA-10001932,673.344,3,224.448,0.3
9488,US-2017-125213,2017-12-11T00:00:00Z,First Class,NB-18655,OFF-FA-10001561,6.54,3,2.18,0
9489,CA-2015-156566,2015-10-01T00:00:00Z,First Class,EM-13960,TEC-PH-10001817,572.8,2,286.4,0.2
9490,US-2016-102232,2016-08-05T00:00:00Z,Standard Class,MF-17665,OFF-AR-10000538,197.05,7,28.15,0
9491,CA-2017-111738,2017-01-03T00:00:00Z,Standard Class,CM-12385,OFF-BI-10004584,2022.272,8,252.784,0.2
9492,CA-2017-111738,2017-01-03T00:00:00Z,Standard Class,CM-12385,OFF-AR-10000817,9.12,3,3.04,0
9493,CA-2017-163188,2017-11-07T00:00:00Z,Same Day,EC-14050,OFF-BI-10000756,38.16,9,4.24,0
9494,CA-2016-105207,2016-01-03T00:00:00Z,Standard Class,BO-11350,FUR-TA-10000617,1592.85,7,227.55,0
9495,CA-2016-105207,2016-01-03T00:00:00Z,Standard Class,BO-11350,OFF-BI-10004364,11.88,2,5.94,0
9496,US-2016-123610,2016-05-12T00:00:00Z,Standard Class,VM-21835,TEC-AC-10004518,120,6,20,0
9497,US-2016-123610,2016-05-12T00:00:00Z,Standard Class,VM-21835,OFF-AP-10002222,8.67,1,8.67,0
9498,CA-2017-118213,2017-11-05T00:00:00Z,First Class,AB-10060,OFF-PA-10002615,4.41,1,4.41,0
9499,CA-2017-118213,2017-11-05T00:00:00Z,First Class,AB-10060,OFF-PA-10000565,167.94,3,55.98,0
9500,CA-2017-118213,2017-11-05T00:00:00Z,First Class,AB-10060,OFF-PA-10003673,67.8,10,6.78,0
9501,CA-2016-149237,2016-05-26T00:00:00Z,Standard Class,CM-12235,FUR-FU-10002088,26.94,3,8.98,0
9502,US-2015-158589,2015-11-20T00:00:00Z,Standard Class,KW-16570,FUR-FU-10001546,32.04,3,10.68,0
9503,CA-2016-101329,2016-04-22T00:00:00Z,Standard Class,MM-17920,OFF-AR-10000614,32.13,9,3.57,0
9504,CA-2016-101329,2016-04-22T00:00:00Z,Standard Class,MM-17920,OFF-AR-10003190,2.88,1,2.88,0
9505,CA-2016-113607,2016-10-14T00:00:00Z,Standard Class,PW-19030,TEC-PH-10004094,1091.93,7,155.99,0
9506,CA-2016-113607,2016-10-14T00:00:00Z,Standard Class,PW-19030,OFF-PA-10001970,111.96,2,55.98,0
9507,CA-2014-149104,2014-04-05T00:00:00Z,Second Class,RD-19900,OFF-AR-10002952,26.7,2,13.35,0
9508,CA-2014-149104,2014-04-05T00:00:00Z,Second Class,RD-19900,OFF-BI-10004209,40.2,5,8.04,0
9509,CA-2014-149104,2014-04-05T00:00:00Z,Second Class,RD-19900,OFF-AR-10004685,13.89,3,4.63,0
9510,CA-2014-149104,2014-04-05T00:00:00Z,Second Class,RD-19900,OFF-ST-10000991,689.82,6,114.97,0
9511,CA-2016-105263,2016-08-06T00:00:00Z,Standard Class,LM-17065,OFF-AR-10002399,38.34,9,4.26,0
9512,CA-2014-130575,2014-12-14T00:00:00Z,First Class,CS-11845,OFF-BI-10002353,9.264,3,3.088,0.8
9513,CA-2017-142461,2017-05-30T00:00:00Z,Second Class,KT-16480,FUR-BO-10001811,204.6664,1,204.6664,0.32
9514,CA-2016-125220,2016-10-14T00:00:00Z,Standard Class,BE-11410,TEC-AC-10003033,1649.75,5,329.95,0
9515,CA-2014-100293,2014-03-14T00:00:00Z,Standard Class,NF-18475,OFF-PA-10000176,91.056,6,15.176,0.2
9516,CA-2014-154165,2014-02-17T00:00:00Z,Standard Class,DL-13315,OFF-AR-10003631,54.208,14,3.872,0.2
9517,CA-2015-123939,2015-08-24T00:00:00Z,Second Class,MS-17710,TEC-PH-10000923,26.982,3,8.994,0.4
9518,CA-2015-123939,2015-08-24T00:00:00Z,Second Class,MS-17710,OFF-LA-10003190,6.912,3,2.304,0.2
9519,CA-2015-123939,2015-08-24T00:00:00Z,Second Class,MS-17710,OFF-ST-10003208,435.504,3,145.168,0.2
9520,US-2017-104451,2017-05-08T00:00:00Z,Second Class,MM-18055,OFF-AP-10000692,81.08,4,20.27,0
9521,CA-2016-101189,2016-02-04T00:00:00Z,Standard Class,JB-15400,OFF-ST-10004180,93.02,2,46.51,0
9522,CA-2014-169446,2014-12-19T00:00:00Z,Standard Class,SG-20605,TEC-PH-10002817,323.976,3,107.992,0.2
9523,CA-2014-169446,2014-12-19T00:00:00Z,Standard Class,SG-20605,OFF-PA-10000295,15.552,3,5.184,0.2
9524,CA-2014-169446,2014-12-19T00:00:00Z,Standard Class,SG-20605,OFF-ST-10000419,32.592,3,10.864,0.2
9525,CA-2017-156958,2017-12-05T00:00:00Z,First Class,PB-18805,OFF-BI-10001524,83.92,5,16.784,0.2
9526,CA-2017-156958,2017-12-05T00:00:00Z,First Class,PB-18805,FUR-FU-10003268,199.9,5,39.98,0
9527,CA-2017-156958,2017-12-05T00:00:00Z,First Class,PB-18805,TEC-PH-10000148,31.176,3,10.392,0.2
9528,CA-2017-156958,2017-12-05T00:00:00Z,First Class,PB-18805,OFF-BI-10001543,172.752,6,28.792,0.2
9529,CA-2017-156958,2017-12-05T00:00:00Z,First Class,PB-18805,OFF-BI-10002071,9.296,2,4.648,0.2
9530,CA-2017-101637,2017-03-24T00:00:00Z,Same Day,AC-10615,OFF-ST-10002352,12.768,2,6.384,0.2
9531,CA-2017-111759,2017-07-08T00:00:00Z,Standard Class,MR-17545,OFF-PA-10003127,52.76,2,26.38,0
9532,CA-2017-102729,2017-10-26T00:00:00Z,Standard Class,BF-11215,OFF-ST-10000464,55.616,2,27.808,0.2
9533,CA-2016-116596,2016-10-27T00:00:00Z,Standard Class,BW-11200,FUR-CH-10000553,427.644,14,30.546,0.1
9534,CA-2016-116596,2016-10-27T00:00:00Z,Standard Class,BW-11200,OFF-FA-10000134,40.67,7,5.81,0
9535,CA-2016-116596,2016-10-27T00:00:00Z,Standard Class,BW-11200,OFF-ST-10000636,33.48,2,16.74,0
9536,CA-2016-116596,2016-10-27T00:00:00Z,Standard Class,BW-11200,OFF-BI-10002949,9.728,2,4.864,0.2
9537,CA-2017-124191,2017-06-12T00:00:00Z,Second Class,TS-21610,FUR-FU-10002364,8.856,3,2.952,0.6
9538,CA-2016-148747,2016-09-25T00:00:00Z,First Class,AS-10045,FUR-BO-10002613,477.666,2,238.833,0.15
9539,US-2017-169488,2017-09-07T00:00:00Z,First Class,AA-10375,OFF-PA-10002659,16.9,5,3.38,0
9540,US-2017-169488,2017-09-07T00:00:00Z,First Class,AA-10375,OFF-PA-10000157,39.96,2,19.98,0
9541,CA-2015-135727,2015-05-11T00:00:00Z,Second Class,PS-18970,FUR-CH-10004540,191.968,7,27.424,0.2
9542,CA-2015-135251,2015-08-06T00:00:00Z,Standard Class,RP-19270,OFF-LA-10004544,35.52,3,11.84,0.2
9543,CA-2015-135251,2015-08-06T00:00:00Z,Standard Class,RP-19270,OFF-BI-10001097,6.23,5,1.246,0.8
9544,CA-2015-135251,2015-08-06T00:00:00Z,Standard Class,RP-19270,OFF-PA-10003302,56.704,2,28.352,0.2
9545,CA-2015-135251,2015-08-06T00:00:00Z,Standard Class,RP-19270,FUR-BO-10003965,369.1992,3,123.0664,0.32
9546,CA-2014-166590,2014-10-29T00:00:00Z,Standard Class,NC-18625,TEC-AC-10003433,1.98,2,0.99,0
9547,CA-2014-166590,2014-10-29T00:00:00Z,Standard Class,NC-18625,OFF-PA-10000482,75.88,2,37.94,0
9548,CA-2016-131744,2016-06-18T00:00:00Z,Second Class,SC-20770,OFF-PA-10004610,6.848,2,3.424,0.2
9549,CA-2016-131744,2016-06-18T00:00:00Z,Second Class,SC-20770,OFF-BI-10003910,4.626,2,2.313,0.7
9550,CA-2016-131744,2016-06-18T00:00:00Z,Second Class,SC-20770,OFF-AP-10001394,453.6,3,151.2,0.2
9551,CA-2015-160864,2015-05-03T00:00:00Z,First Class,NF-18595,OFF-BI-10004654,13.848,3,4.616,0.2
9552,CA-2015-147690,2015-11-10T00:00:00Z,Standard Class,SC-20020,OFF-ST-10001526,577.584,6,96.264,0.2
9553,CA-2015-163923,2015-05-30T00:00:00Z,Standard Class,BD-11560,TEC-AC-10000358,151.96,4,37.99,0
9554,CA-2016-125724,2016-09-22T00:00:00Z,Standard Class,SM-20950,FUR-FU-10000246,68.432,7,9.776,0.2
9555,CA-2015-111612,2015-11-28T00:00:00Z,Standard Class,EB-14110,FUR-FU-10003799,71.12,5,14.224,0.2
9556,CA-2015-111612,2015-11-28T00:00:00Z,Standard Class,EB-14110,OFF-FA-10003021,3.008,2,1.504,0.2
9557,CA-2015-156853,2015-12-03T00:00:00Z,Second Class,HP-14815,OFF-PA-10003656,184.66,7,26.38,0
9558,CA-2014-103086,2014-10-17T00:00:00Z,Second Class,EB-14170,FUR-FU-10004586,5.312,2,2.656,0.6
9559,CA-2016-129280,2016-05-03T00:00:00Z,First Class,SM-20905,TEC-AC-10003832,132.52,5,26.504,0.2
9560,CA-2016-129280,2016-05-03T00:00:00Z,First Class,SM-20905,OFF-ST-10002554,195.64,5,39.128,0.2
9561,CA-2016-129280,2016-05-03T00:00:00Z,First Class,SM-20905,FUR-FU-10001876,51.968,2,25.984,0.2
9562,CA-2016-129280,2016-05-03T00:00:00Z,First Class,SM-20905,TEC-AC-10002637,431.976,3,143.992,0.2
9563,CA-2016-129280,2016-05-03T00:00:00Z,First Class,SM-20905,TEC-MA-10003589,224.937,3,74.979,0.7
9564,CA-2016-129280,2016-05-03T00:00:00Z,First Class,SM-20905,OFF-LA-10000081,6,2,3,0.2
9565,CA-2015-161242,2015-06-01T00:00:00Z,Standard Class,CG-12040,OFF-PA-10001838,11.76,2,5.88,0
9566,CA-2014-130428,2014-03-31T00:00:00Z,Same Day,TG-21640,FUR-CH-10002965,1125.488,7,160.784,0.2
9567,CA-2014-130428,2014-03-31T00:00:00Z,Same Day,TG-21640,OFF-BI-10001636,12.645,5,2.529,0.7
9568,CA-2014-130428,2014-03-31T00:00:00Z,Same Day,TG-21640,OFF-AR-10004027,4.032,2,2.016,0.2
9569,CA-2017-104388,2017-07-05T00:00:00Z,First Class,DK-12835,TEC-PH-10002293,79.96,4,19.99,0
9570,CA-2015-113131,2015-09-24T00:00:00Z,Same Day,MB-17305,OFF-BI-10003196,6.732,6,1.122,0.7
9571,CA-2015-113131,2015-09-24T00:00:00Z,Same Day,MB-17305,OFF-ST-10001172,33.568,2,16.784,0.2
9572,CA-2015-113131,2015-09-24T00:00:00Z,Same Day,MB-17305,OFF-EN-10003068,15.84,2,7.92,0.2
9573,CA-2015-113131,2015-09-24T00:00:00Z,Same Day,MB-17305,OFF-LA-10003510,24.424,1,24.424,0.2
9574,CA-2015-113131,2015-09-24T00:00:00Z,Same Day,MB-17305,OFF-AR-10003504,17.12,5,3.424,0.2
9575,CA-2015-148495,2015-08-13T00:00:00Z,Same Day,SF-20065,FUR-FU-10001889,31.56,3,10.52,0
9576,CA-2015-143147,2015-05-26T00:00:00Z,Second Class,PS-18760,FUR-CH-10000863,105.686,1,105.686,0.3
9577,CA-2015-143147,2015-05-26T00:00:00Z,Second Class,PS-18760,TEC-MA-10004679,399.54,2,199.77,0.4
9578,CA-2015-143147,2015-05-26T00:00:00Z,Second Class,PS-18760,FUR-CH-10004754,104.93,5,20.986,0.3
9579,CA-2017-152975,2017-09-14T00:00:00Z,First Class,RB-19705,TEC-PH-10004586,1079.85,3,359.95,0
9580,CA-2017-152975,2017-09-14T00:00:00Z,First Class,RB-19705,OFF-ST-10001370,70.98,1,70.98,0
9581,CA-2017-152975,2017-09-14T00:00:00Z,First Class,RB-19705,OFF-AR-10001988,29.95,5,5.99,0
9582,CA-2017-152975,2017-09-14T00:00:00Z,First Class,RB-19705,FUR-CH-10003298,589.41,5,117.882,0.1
9583,CA-2016-107475,2016-06-07T00:00:00Z,Standard Class,RS-19870,OFF-FA-10002988,9.648,6,1.608,0.2
9584,CA-2017-116127,2017-06-25T00:00:00Z,Second Class,SB-20185,FUR-BO-10002213,400.784,1,400.784,0.2
9585,CA-2017-132584,2017-08-26T00:00:00Z,First Class,HJ-14875,OFF-ST-10000344,53.72,4,13.43,0
9586,CA-2016-160598,2016-08-26T00:00:00Z,First Class,SV-20815,OFF-PA-10002319,31.008,1,31.008,0.2
9587,CA-2016-108630,2016-11-18T00:00:00Z,Same Day,BE-11410,OFF-BI-10002437,61.12,5,12.224,0.2
9588,US-2017-129203,2017-04-17T00:00:00Z,Standard Class,BM-11575,OFF-ST-10001418,195.136,4,48.784,0.2
9589,CA-2017-110940,2017-07-23T00:00:00Z,Standard Class,AZ-10750,OFF-AR-10000380,121.536,4,30.384,0.2
9590,CA-2014-119172,2014-05-11T00:00:00Z,Standard Class,HD-14785,OFF-PA-10003036,17.472,3,5.824,0.2
9591,CA-2014-119172,2014-05-11T00:00:00Z,Standard Class,HD-14785,OFF-BI-10002026,104.58,9,11.62,0.8
9592,US-2016-105452,2016-07-28T00:00:00Z,Standard Class,BF-11005,FUR-FU-10003691,24.7,5,4.94,0.6
9593,US-2016-105452,2016-07-28T00:00:00Z,Standard Class,BF-11005,FUR-FU-10003806,302.72,5,60.544,0.6
9594,CA-2017-108931,2017-09-14T00:00:00Z,Standard Class,HZ-14950,OFF-PA-10002741,8.56,2,4.28,0
9595,CA-2017-108931,2017-09-14T00:00:00Z,Standard Class,HZ-14950,OFF-PA-10003845,11.56,2,5.78,0
9596,CA-2017-104619,2017-01-24T00:00:00Z,Standard Class,KD-16495,OFF-AP-10001492,25.86,3,8.62,0
9597,CA-2017-104619,2017-01-24T00:00:00Z,Standard Class,KD-16495,OFF-BI-10004318,276.784,2,138.392,0.2
9598,CA-2017-104619,2017-01-24T00:00:00Z,Standard Class,KD-16495,TEC-PH-10000193,110.352,3,36.784,0.2
9599,CA-2015-149517,2015-09-19T00:00:00Z,Standard Class,FC-14245,FUR-FU-10003464,60.84,3,20.28,0
9600,CA-2015-116841,2015-04-14T00:00:00Z,Standard Class,TP-21130,OFF-AP-10002403,35.208,1,35.208,0.2
9601,CA-2017-107797,2017-05-08T00:00:00Z,Second Class,EB-13705,OFF-PA-10003848,41.472,8,5.184,0.2
9602,CA-2016-117604,2016-09-04T00:00:00Z,Standard Class,JP-15520,OFF-PA-10001357,239.5,5,47.9,0
9603,CA-2014-130155,2014-05-19T00:00:00Z,First Class,TD-20995,OFF-SU-10004737,34.2,5,6.84,0
9604,CA-2016-129861,2016-06-17T00:00:00Z,Standard Class,DM-13345,FUR-TA-10003715,376.866,3,125.622,0.4
9605,CA-2015-138625,2015-11-02T00:00:00Z,First Class,EG-13900,OFF-AP-10003099,197.72,4,49.43,0
9606,US-2017-122672,2017-11-04T00:00:00Z,Standard Class,HG-14965,TEC-AC-10002323,70.72,4,17.68,0.2
9607,US-2017-122672,2017-11-04T00:00:00Z,Standard Class,HG-14965,OFF-ST-10002344,194.352,3,64.784,0.2
9608,CA-2017-117128,2017-12-05T00:00:00Z,Second Class,BF-11080,OFF-PA-10000007,21.6,6,3.6,0
9609,CA-2017-117128,2017-12-05T00:00:00Z,Second Class,BF-11080,OFF-LA-10000248,11.07,3,3.69,0
9610,CA-2016-130638,2016-05-16T00:00:00Z,Second Class,SC-20095,FUR-FU-10002116,282.84,4,70.71,0
9611,CA-2016-130638,2016-05-16T00:00:00Z,Second Class,SC-20095,OFF-LA-10002195,27.72,9,3.08,0
9612,CA-2017-144365,2017-10-24T00:00:00Z,Standard Class,CS-11950,OFF-FA-10000735,11.68,4,2.92,0
9613,CA-2016-110086,2016-09-18T00:00:00Z,Standard Class,BD-11320,TEC-PH-10001299,239.984,2,119.992,0.2
9614,CA-2014-128524,2014-11-11T00:00:00Z,First Class,MZ-17515,OFF-AP-10002892,22.98,1,22.98,0
9615,CA-2014-128524,2014-11-11T00:00:00Z,First Class,MZ-17515,TEC-AC-10002718,102.13,7,14.59,0
9616,CA-2014-128524,2014-11-11T00:00:00Z,First Class,MZ-17515,OFF-BI-10003527,2033.584,2,1016.792,0.2
9617,CA-2016-140256,2016-08-22T00:00:00Z,Standard Class,PW-19030,OFF-AR-10002255,5.76,2,2.88,0
9618,CA-2017-160633,2017-11-16T00:00:00Z,Standard Class,BS-11380,TEC-CO-10002095,899.982,3,299.994,0.4
9619,CA-2017-160633,2017-11-16T00:00:00Z,Standard Class,BS-11380,OFF-AR-10004022,86.352,3,28.784,0.2
9620,CA-2017-160633,2017-11-16T00:00:00Z,Standard Class,BS-11380,TEC-AC-10002335,139.96,5,27.992,0.2
9621,CA-2014-115133,2014-09-26T00:00:00Z,Standard Class,DA-13450,OFF-AP-10001634,16.704,6,2.784,0.2
9622,CA-2014-115133,2014-09-26T00:00:00Z,Standard Class,DA-13450,TEC-AC-10002370,3.152,2,1.576,0.2
9623,CA-2014-115133,2014-09-26T00:00:00Z,Standard Class,DA-13450,OFF-PA-10000174,32.896,4,8.224,0.2
9624,CA-2017-137449,2017-06-29T00:00:00Z,First Class,ME-17725,OFF-AP-10000240,21.392,2,10.696,0.8
9625,CA-2017-137449,2017-06-29T00:00:00Z,First Class,ME-17725,FUR-TA-10002855,307.314,3,102.438,0.3
9626,CA-2017-137449,2017-06-29T00:00:00Z,First Class,ME-17725,FUR-BO-10000780,409.9992,3,136.6664,0.32
9627,CA-2017-103520,2017-09-23T00:00:00Z,First Class,MH-17785,OFF-PA-10001846,9.248,2,4.624,0.2
9628,CA-2014-139283,2014-11-23T00:00:00Z,Standard Class,BT-11440,OFF-BI-10002049,14.67,3,4.89,0
9629,CA-2014-118192,2014-01-13T00:00:00Z,Standard Class,MM-17920,OFF-PA-10002947,37.408,7,5.344,0.2
9630,CA-2014-118192,2014-01-13T00:00:00Z,Standard Class,MM-17920,OFF-BI-10003476,3.438,2,1.719,0.7
9631,CA-2016-168844,2016-05-31T00:00:00Z,Standard Class,NM-18520,OFF-BI-10002609,7.152,3,2.384,0.2
