"period_id","product_id","X1.sales","X1.items","X2.sales","X2.items","X3.sales","X3.items","X4.sales","X4.items","X5.sales","X5.items","cat"
12681,608317,8110.08,1024,128287.35,1455,142488.08,4564,59510.7,4185,219867.48,4572,2
2576,166258,42430.54,4789,35390.85,723,185362.83,3807,14236.32,1064,127714.28,1321,3
5540,213284,27139.32,702,143954.42,3478,197856.12,4807,43390.08,1458,12898.08,338,3
3525,447005,51388.01,941,33823.64,373,157091.92,2084,235712.38,3253,163882.08,3504,3
13448,614691,260205.46,2923,273826.08,3223,44190.72,672,83231.75,1195,123149.52,4248,3
24579,706776,9530.61,489,12362.4,2424,3967.98,123,112732.02,2186,31178.79,3121,1
458,622589,135621.76,1424,165647.28,2426,51097.2,1320,300583.36,4436,11206.4,1648,1
17964,169386,188928.15,2481,21919.17,1813,311188.23,4131,8992.08,552,4488.75,171,3
18327,979560,147532.94,2713,348319.65,4179,99560.1,3070,25855.2,304,98699.64,2514,3
8672,498951,131331.2,2296,430866.8,4361,206358,3260,9007.96,884,116795.44,4376,1
25358,660034,76244.48,3712,23005.92,4008,290018.88,4824,370269.9,4795,31753.11,1173,2
19259,544549,309027.64,4892,134096.4,1930,28702.24,392,113002.22,2942,48860.23,617,2
1772,515184,147888.94,4022,293242.64,4876,104240.4,1490,30598.75,1883,233390.14,4714,1
23006,991925,76867.61,3427,118305.04,2924,190927.11,3883,17952.09,723,32641.14,1426,3
4070,545971,235376.82,3066,179089.24,2101,33121.35,4005,44653.5,450,133048.8,3261,3
23402,253423,95709.36,3727,127592.27,3991,145217.88,1548,135923.84,2108,9097.2,420,3
7968,665205,75858.38,793,231572.25,2925,47631.92,812,325503.42,3417,159687.97,4199,3
18680,450395,378260.54,4046,115469.6,1739,139024.3,4505,453388.32,4653,151661.88,1791,2
10119,152659,1134.52,226,188531.38,4079,199217.09,2153,35612.58,633,77730.24,4128,2
963,265249,70553.6,848,28499.31,3213,212456.64,4092,164379.6,3465,232117.91,3037,1
15753,398110,18052.58,1526,260259.3,4905,414442.98,4767,101222,4300,216560.4,4263,3
20146,953793,219891.76,3476,16503.32,1388,19418.25,255,211537.92,2504,44380.62,474,2
14246,584556,165371.9,4430,60869.5,790,139597.76,1696,29675.23,949,34320.7,1502,2
14001,723126,222727.5,4750,42647.31,2997,21364.56,3402,13769.84,2569,4407.04,313,1
20637,290043,386749.05,4143,323537.08,4618,226062.13,2653,70724.64,2352,337745.52,4788,3
24235,953811,180831,3052,169873.36,2234,108445.72,1717,64871.2,2476,43899.75,537,1
6275,573854,8506.89,189,227646.43,4037,167463.4,3770,36351.28,3269,132931.32,1478,1
12968,767193,6290.28,909,137627.6,2018,4865.19,759,196621.08,3118,121033.64,2132,1
26745,829297,54094.8,739,112761.44,1738,186701.76,2592,28551.17,839,29187.34,2842,1
19519,898865,103250.94,1482,93337.76,3259,59033,1195,11881.72,278,80069.96,907,2
28586,344316,291591.06,4638,107217.12,1776,83535.75,4065,16732.5,250,56199,3275,3
13879,956270,174572.64,2568,176714.98,2038,27706.2,1514,356200.96,3904,180808.32,2112,2
26719,666352,212030.37,2571,76164.42,4539,32184.18,861,62592.75,1485,160239.63,2699,2
16706,961438,53690.85,2455,171576,1800,194074.88,2336,50717.45,889,18348.33,429,3
21228,162747,143409.42,4158,23495.72,2521,23225.12,3064,104312.57,2659,44708.29,3359,3
20792,499108,43770.78,1107,12147.84,216,90545.75,971,65792.19,2949,31893.12,2352,2
6064,516287,213083.85,2735,26558.82,274,310612.32,3888,75673.35,2495,69714.96,1428,1
17251,459458,2718.84,278,146307.52,3424,86220.75,4479,92435.34,4638,139219.64,2086,3
5274,405925,34232.4,740,64854.02,3662,165768.74,4633,133331.85,4437,81278.61,3327,3
18960,343688,67748.34,4463,31572,900,102740.48,4792,324181.44,3888,351387.98,4762,3
4468,241054,18519.29,697,66169.95,2359,206250.16,2582,113914.74,3954,193907.34,2871,1
14312,118961,53856.09,599,65052.96,798,4667.15,269,410941.44,4704,26347.68,2889,2
10051,525647,203543.55,3801,21381.36,623,23358.16,371,25643.36,4688,151644.69,1773,2
9368,886208,252616.96,2614,98882.76,3716,429662.04,4458,23328.81,2241,26993.22,1299,2
11156,322452,124907.94,2403,21969.53,781,217630.92,2379,52308.18,4122,195827.32,4667,2
864,764050,43832.48,2216,23380.32,804,117776.28,1383,12046.6,290,42863.34,2327,2
827,194792,78954.12,2716,296637.84,4248,187308.21,4649,234710.92,3317,21394.08,2864,1
6263,594757,92466.55,979,283284,4880,17074.8,459,71755.46,937,7936.62,753,2
2575,416780,314213.4,3845,10329.39,603,139347.67,2761,170259.39,2063,274261.4,3452,3
1383,980013,124332.39,2261,231555,3225,22952.31,1461,209503.75,2125,5256.4,773,3
16175,720179,89071.68,1488,250664.16,3854,46662.71,3637,249210.08,3724,141655.8,2028,1
8474,535099,35134.59,499,141801.92,3064,102158.04,4684,157031.48,3452,24170.4,1492,2
22121,249292,71318.74,799,17506.8,180,75780.3,1010,8161.48,211,239301.04,2552,3
26620,891781,96940.94,1654,157355.72,2102,238718.34,4678,17340.68,238,132598.34,3002,1
26553,115565,195404.78,4439,113125.24,1786,57328.4,2510,127667.4,2373,153468.6,2230,1
25114,603166,40246.78,4669,179786.52,2729,300760.5,3477,83879.25,1229,131068.98,2142,2
20978,570500,312664.25,3275,62575.8,940,137592.9,3519,197042.68,2647,179481.3,2498,1
10090,536419,11318.72,217,229066.2,4140,24367.32,339,119936.7,1809,192113.4,3660,2
26567,707969,142265.06,1498,55318.23,787,240503.76,3332,81315.88,1678,193291.55,3187,2
27175,608293,54752,800,43793.88,838,52416.18,3051,17043.8,2749,345178.13,3487,2
1403,189720,47275.71,519,125262.79,1583,76701.6,2010,463823.36,4706,347917.35,3509,1
17743,920573,260269.2,3132,178880.7,2127,12899.23,569,27279,3150,17584.56,378,2
27279,490801,91834.4,1840,39717,900,371721.84,4088,70947.64,2302,116687.04,2468,2
26115,542163,35282.59,413,62034.41,2063,410588.2,4835,110061.84,2674,81393.12,1328,3
23265,928660,25315.98,838,120739.44,2424,120094.95,3035,75486.78,807,67161.35,2089,1
26893,491979,19130.01,381,302624.64,3376,20308.6,2782,107395.29,2601,169031,4075,2
28997,946141,356814.09,4581,238931.68,4771,187010.25,4179,328539.9,4143,69719.32,4246,2
18706,994488,158881.66,3374,63485.24,2282,32246.55,353,189380,2785,340867.31,3557,1
27398,943454,123160.1,2030,61575.8,1430,88698.99,1949,126437.96,2543,34720.38,3414,3
18038,968812,57782.12,902,77259.21,2203,89279.04,2469,53123.98,1313,180522.04,2746,3
12153,776874,11224.72,2008,169197.26,2414,129442.05,3093,323719.44,4488,320840.64,3309,3
29303,670285,20956.8,960,54240,2400,250670.09,2827,109066.94,2342,168472.24,3496,2
4551,329898,132468.14,3346,9371.25,125,264884.4,3960,58225.2,1815,110814,4015,1
11605,143036,224204.4,2940,88923.3,939,84889.74,1118,364957.44,3764,215375.55,3315,2
15205,544133,249375.49,3913,50250.84,634,1279.55,163,220170.96,3294,125207.7,2571,3
22724,750686,51386.4,1404,70248.32,1216,128023.98,4002,10525.38,607,291444.51,4881,2
14057,486464,259257.84,4206,7187.2,1123,60719.46,3966,21726,1020,14873.49,279,2
11144,474830,28663.4,1985,123169.68,2694,262220.7,4270,11646.36,561,368276.72,4744,3
20384,439452,12470.04,141,36577.48,1756,165502,1994,299362.28,3983,84869.4,3388,1
16785,156577,158798.72,2248,238545.8,3140,3680.42,118,85242.69,1777,201746.99,2417,1
25164,860346,200096.4,2296,170291.76,4699,15159.3,390,101556.49,4181,172519.44,1832,3
13752,473139,33185.88,1638,54457.8,3876,10024,895,172317.84,1748,26981.76,2208,3
1086,852698,82145.31,4511,116089.2,1620,211040.96,4184,142244,3308,32163.66,457,3
3102,483855,294681.76,3098,141039.36,1696,137508.54,2483,316361.5,4090,123231.24,2277,1
10668,925765,70662.75,1327,442179.86,4799,174361.6,2780,229871.76,3093,152250.3,1530,3
16664,534645,172136.19,2841,61457.52,1956,91168.64,1706,33104.68,3836,47358.3,1695,3
16278,631772,305053.72,3203,143332.14,4982,193292.33,4103,31396.56,2776,12458.28,2364,2
2138,606629,18761.82,651,17510.35,2015,319832.55,4527,338985,4650,68108.56,2236,3
11539,895122,30572.1,845,19418.4,496,40486.71,4659,122858.56,2299,318824,4400,1
22238,969226,9403.16,428,76829.8,3830,23723.06,2573,181705.32,4098,82566.52,4903,1
24451,527366,26606.68,1996,96452.73,1683,92037.69,2897,170963.54,4213,43945.17,3383,2
4768,374861,28032.6,285,131583.4,3380,120010.4,1340,385516.65,4161,14454.49,149,3
23593,399015,172178.55,2853,100206.68,4286,21338.16,402,57417.48,2742,271754.4,3184,2
17543,122602,25835.07,4811,192592.4,4732,51023.6,3205,128997.66,1446,202756.6,2290,1
14199,985699,261304.6,3524,92881.44,3651,169116.46,2426,328221.6,3920,204247.8,2922,2
28369,581960,17222.88,1354,215233.15,4397,176765.6,3032,160186.14,3474,92963.14,1207,1
635,333484,109153.41,2389,22425.37,239,120615.04,2912,181323.53,3791,66873.32,2594,1
10487,715961,385222.86,4554,1178.1,231,444983.76,4563,403804.71,4269,6979.53,219,2
14176,394494,106299.83,2587,98466.56,1376,154877.97,2857,17610.36,1453,174005.37,3587,1
7486,832187,90398.62,1534,230117.53,3151,48027.24,3758,237903.38,4741,144542.14,1454,3
20250,526361,15363.18,959,75291.25,3625,389276.28,4143,13396.5,1170,314929.2,4920,3
29352,895359,29024.56,922,6210.92,157,175496.16,3192,141130.43,3563,17169.66,3258,3
9051,801022,94759.53,2193,412838.2,4582,6354.87,141,59078.74,3502,370796.25,4125,1
26086,304868,239502.78,4818,174753.42,2998,82756.94,3262,150638.04,2898,133223.43,4621,2
22408,852521,109899.75,1725,230724.53,2797,22235.1,274,56572.21,4451,68587.34,1814,3
12250,642938,114164.64,3726,203276.6,3308,142393.46,4922,245464.43,4201,14189.7,870,1
18181,838481,9091.6,238,122981.49,2489,40483.5,411,257615.87,3173,245019.84,3016,1
25459,740904,161880.72,2382,27121.68,1084,214103.56,4516,129449.87,1567,57731.77,607,1
14693,174945,13857.48,1269,28432.5,3791,399848.19,4197,152381.52,4503,251021.88,3252,1
19773,769517,35888.74,1279,216141.75,2343,27202.68,388,185833.31,3061,12795.51,327,1
11599,881101,816.4,104,95881.48,2342,240484.32,3816,233274.06,3771,62708.25,1815,2
15353,195175,33152.43,2089,421125.48,4406,25301.19,3369,91948.96,976,402366.46,4546,2
14930,564213,72758.4,880,39252.69,2229,61454.7,1686,217706.95,3065,308687.49,3249,3
20806,861258,39165.96,876,11941.38,333,26940.4,470,79112.82,1398,274525.2,2997,3
16456,946913,37857.48,4668,176151.3,2914,9192,766,171574.2,2670,259582.22,4678,2
2439,417472,98763.32,2092,31738.95,843,263271.8,4945,252043.36,2584,30525.4,2755,1
17206,920882,74999.25,1355,51362.1,746,45874.5,1785,152880,3822,51825.2,2905,1
22753,758469,34419.42,4167,82099.16,1612,114940.86,1623,154164,1740,327839.4,3780,3
12026,641897,79498.46,1241,120581.84,3481,105212,1814,17422.56,1962,151046.4,1920,1
899,721253,271670.88,4056,148550.93,3553,35869.56,1626,39569.84,601,212902.96,3931,1
11232,167112,288200.55,4755,187320.87,3207,51000.25,4825,240220.74,3194,39152.54,1558,1
14284,398473,383290.88,4102,35464.96,824,26663.6,3490,29351.98,491,22971.63,461,3
28494,433691,352256.96,4807,33016.65,2137,24453.78,879,17708.88,1743,49757.04,2088,3
5975,969909,135228.7,1382,301103.04,4704,55612.44,1836,158588.82,4797,162205.12,3632,1
5772,868588,204340.09,4321,105294.72,4152,58902.48,2697,259537.13,4093,321960.21,3887,2
15832,712338,143527.32,2841,87047.8,3205,84431.11,859,67890.48,1004,53553.5,3745,1
6432,389191,31099.6,3830,121732.14,4881,58399.92,2052,17908,1850,228078.64,3602,1
6437,851477,30233.34,1818,347255,3980,67134.76,3124,89191.8,4980,211075.44,2514,3
20364,566923,14107.17,1379,123107.6,2695,167215.4,3740,109725.85,1885,252133.75,3025,3
1371,777570,259872.4,3005,2997.96,516,157185.52,1912,199404.73,4087,355105.64,3673,2
26012,835692,4330.12,412,325889.9,4066,397354.33,4817,49982.4,1602,31362.54,451,3
28488,779705,38132.1,4383,81026.4,3920,276312.3,3441,279570.09,3999,155070.25,2117,2
4930,807908,354349.81,3743,411591.3,4890,119716.86,3226,20475.18,594,204107.75,3227,3
2178,615217,271760.52,4852,130407.75,1815,279010.74,3911,36037.51,439,370667.04,4666,1
5820,958601,310192.74,4017,87234.64,4492,125815.76,2258,63658,700,34743.4,410,3
5768,845544,167080.94,1898,145693.89,3483,177929.73,3879,181083.6,2430,271409.34,3559,2
10712,247409,51226.76,1118,62194.44,3498,63523.46,2002,59158.96,4963,72526.5,3405,3
15092,384392,6836.45,365,17682.97,487,165954,2550,208154.1,2310,47319.05,1789,3
15296,645328,14032.62,774,4058.78,418,198818.88,2136,125746.86,1574,159654,4425,1
3214,583597,29472.03,369,22599,4050,245620.76,2618,31587.36,4998,50766.57,603,2
17031,902650,140922.77,4129,7441.98,282,34980.06,362,68626.4,872,141722.84,4172,2
12674,386945,103066.08,3237,9695.25,1395,182651.6,2551,68519.99,1219,32954.86,2311,3
4052,884942,93547.7,3727,9134.78,401,165057.03,2799,298931.41,4469,33997.65,755,3
26172,274001,314485.92,3528,41074.62,1698,83627.74,1477,228573.84,2778,177180.84,4167,1
6588,585404,74727.36,1116,122534.28,2134,235586.88,2682,81991,2756,186572.4,4008,2
28565,987460,370947.2,3856,117808.44,2094,74827.37,2459,27099.8,2978,112213.8,2790,3
14078,650371,81966.42,4146,157306.38,1659,185596.89,2773,4254.83,179,14479.35,1245,3
4107,277086,159139.82,3857,16589.83,941,61177.6,1936,118041.36,1384,130458.24,4176,2
29456,575396,79177.6,4540,227202.56,3328,42268.98,2306,153945.6,4560,170656.16,4412,3
29243,386054,244852.16,4496,146888.5,4675,18498.15,3663,113095.64,1484,316659.5,3499,2
19240,607886,32550.57,559,13075.44,1267,214063.76,2936,143531.78,2401,22052.6,1420,1
16653,967382,88764.28,2948,33588.17,1991,26885.05,983,61009.76,3572,94348.56,3372,3
9541,995593,61870.23,729,284005.15,3611,146175.92,3784,74767.28,1064,459771.25,4625,1
17183,611809,317032.66,4297,13233.62,262,91929.62,1058,392973.36,4836,103492.28,1481,2
10979,905909,231595.26,2522,211734.51,2813,84665.01,1801,228869.79,4387,38757.96,4222,3
14093,527997,231025.53,3697,9634.8,120,197093.16,2804,317175.24,4358,247956.67,2581,3
5716,168709,96624.96,4812,226779.14,3754,236107.56,4524,50896.35,4189,340051.8,3685,1
26969,890656,202329.5,3089,80806.77,2633,45806.42,649,9286.6,1180,107580.66,4103,2
27064,861174,3899.42,322,18733.56,2918,102062.05,2839,53023.14,4023,94136.69,1171,1
14819,507680,24019.8,2940,377948,3800,25015.8,1205,5543,115,309716.2,4828,1
25524,628847,205077.67,2317,36513.5,1418,300657.57,3891,46938.24,4496,21798.95,2245,1
29321,674835,13479.84,444,22501.68,1464,264235.5,2775,8485.16,1604,30265.56,4014,1
18748,169917,38060.74,398,66439.95,3495,64854.79,1573,55882.4,560,8723.49,111,1
19984,590017,309020.6,3605,24409.71,2019,19858.1,569,162166.62,1694,270016.98,4469,1
5727,208432,18829.8,495,413438.07,4971,77178.92,2366,25816.32,384,145809.3,1911,1
10141,882078,52239.44,1958,319636.82,4387,274322.07,3663,161685.45,4707,42045.36,812,2
991,670359,200289.21,3707,16236.45,1539,111859.36,1168,50776.88,616,14048.32,286,2
1589,760054,235579.29,3287,185259.2,2363,45134.44,2117,64245.77,2207,194559.6,2190,3
16011,463030,309093.14,3491,32941.02,4398,146072.71,1531,275916.85,4967,205666,2300,2
19669,986452,150929.16,3021,25860.06,2817,15651.75,1025,185169.87,4463,236866.7,2615,2
11965,984676,136831.74,4786,119843.18,4339,258554.85,3855,17213.44,2624,7884.8,176,3
8048,113072,143176.44,3476,281144.9,4054,196853.78,3634,180576,3520,160056,1620,1
2054,680753,7536.9,111,30468.8,2740,92471.75,997,234336.78,3846,55449.38,2891,3
20289,815822,112107.49,2777,235266.61,2381,31694.24,1753,10371.36,744,75333.7,4511,3
9592,633002,100442.34,1882,333459.84,4816,7985.73,201,44553.73,3203,378656.85,4587,1
6625,307869,136864.34,2291,70587,1650,33606.28,2708,6772.08,973,305383,3614,2
16082,229340,207315.15,2429,141098.86,3719,283378.2,3052,129348.42,4894,20048.31,1431,2
24813,516786,199017.28,4334,200188.04,2444,86298.96,2134,139504.96,3472,48330.66,2901,1
17403,777640,3656.9,130,39557.16,1263,80239.23,1299,151632.34,4559,152369.02,4766,3
3755,300404,215331.18,4674,47104.29,2347,246652.15,3305,69657.28,2827,301608.99,4749,1
27094,388577,285955.2,2880,27527.2,3622,221200.98,4953,203867.24,2339,93256.8,3920,1
4840,319774,48502.08,792,95459.32,3586,209253.42,3331,63804.24,1626,112093.31,1709,2
25787,768166,38432.64,1623,103831.77,1113,50551.88,578,142117.62,3018,39852.35,1345,3
17602,158334,105389.05,2885,54461.12,656,334071.28,4552,22420.74,2589,186080.32,2416,3
3288,476338,117256.56,1524,319279.73,3311,61447.68,3456,15224.68,257,52425,699,1
2315,257748,49880.1,690,225282.44,4948,371360.52,4044,253689.75,3425,14525.34,654,3
19935,933120,212170.86,2277,253658.9,4895,135072.87,2459,22427.79,3577,150623.1,1791,1
1858,578396,74198.77,1619,256902,3525,75053.16,2844,25918.9,3035,383256.36,3996,1
7743,963109,43656.3,1998,29575.32,1158,65689.6,1024,55254.44,907,40771.78,3241,2
4700,751284,7340.96,176,46769.74,3994,188424.72,2664,48005.44,1478,279379.28,4436,1
21979,566499,61901.28,1104,253847.67,3039,175570.06,2234,289640.4,4756,45857.28,1706,2
29338,352946,56689.92,2368,43892.86,1441,119145.6,1773,314471,4006,155243.68,4237,2
29674,240186,280188.54,4619,22391.04,294,73428.06,823,33584.16,732,366852.2,4444,2
13085,471349,78409.35,1205,3542.7,147,99048.26,1954,101560.12,1556,172945.44,3984,2
13170,465347,238722.16,4369,349796.05,3635,20383.5,3810,198323.06,4874,60975,625,1
23688,195818,155134.53,2181,96043.24,1306,32861.92,1708,143297.35,2005,46038.72,1581,3
7584,401123,16877.88,542,181857.15,2241,114368.8,1820,301640.28,3314,166153.68,4884,3
10177,149218,211838.4,3384,99137.1,1335,23370.72,362,371823.06,4209,13660.86,227,3
14463,312472,295838.82,4877,461017.92,4768,79257.68,2104,425101.32,4284,131086.56,1936,3
18587,641265,92079.93,3161,121921.62,2346,128704.32,1656,202569.45,3145,60047.46,2178,1
22881,547359,186017.73,4299,239568.84,3969,109771.2,4752,262805.79,2769,218528.92,3422,2
8350,271018,133597.2,1914,136468.28,3917,342530.28,3462,72008.88,1812,84510.72,1152,3
22094,155538,81113.55,1153,88470.36,2178,416679.54,4742,247968.24,3382,22274.07,861,1
22669,584551,112001.94,3807,77182.08,1977,158042.89,2039,35183.78,467,275375.2,4280,1
20056,269842,190935.15,2491,19166.4,3630,236078.08,3136,43774.5,758,36422.45,3181,3
23570,747637,201781.34,2213,223190.15,4541,205070.25,2915,30921.04,2456,17385.74,241,3
24349,729020,115647.5,2770,115419.01,2161,60335.19,3403,68739.84,2176,319450,5000,2
4529,563901,127549.44,4152,91730.48,4408,44599.71,2209,109806.6,3270,19403.52,372,3
24083,915507,219330.36,2556,238712.85,3681,111464.1,4455,296849.8,3937,94102.58,2531,2
3350,772591,46535.72,1276,103486.5,4758,56004.74,2123,108877.11,1229,7937.68,1268,2
12353,161239,9789.12,412,37904.22,918,226757.44,4193,142130.45,2755,84336.2,2587,1
17090,679191,24578.4,385,53391.38,1267,221125.75,2549,133174.09,3859,154163.46,1947,1
15866,153089,45457.28,1174,83359.07,1777,39122.49,3399,9322.72,176,156706.08,2383,3
20178,276818,26659.74,3009,50963.64,2513,293089.54,3566,151618.32,1608,41427.6,1140,3
3753,207133,103711.14,2829,199722.66,2887,18638.97,2737,175809.2,3394,64069.2,1560,2
12947,247075,118284.52,2228,2115.74,163,1773.8,245,18881.92,2608,380296.97,4777,3
28238,511659,18412.78,991,79749.88,3794,124499.52,1251,89334.44,1153,232782.54,3589,3
1821,349881,59716.3,1741,72049.25,3167,99360.69,3289,99346.2,3174,171426.12,2186,2
235,418240,102253.26,2658,217822.47,4287,20542.8,424,65175.24,2038,25543.56,564,3
1771,904737,9555.22,239,72475.38,1926,120225.41,1301,76144.32,1512,132366.6,1359,2
5291,237122,143514,2278,50833.68,552,19880.16,2994,374381.98,3899,138933.12,3228,2
25134,728516,182189.9,2599,109891.6,1820,97341.75,1863,61668.63,719,77248,2414,2
7296,560061,16914.96,573,67998.32,866,309148.4,4133,330782.4,3420,45349.86,978,1
13661,294008,318777.3,4878,30874.87,439,411785.46,4458,104279.4,1230,106937.97,4713,3
20290,479880,247054.5,4950,61187.34,634,234364.62,4098,383676.2,4310,21044.48,802,3
12905,949180,15826.32,204,294029.5,3275,193119.12,3132,121265.06,3127,105950.16,1084,1
29790,436452,33063.16,871,189887.64,2078,38875.5,2385,287141.26,3941,189358.54,3038,1
2785,954962,132008.5,2990,73300.16,2918,5663.58,822,240344.67,2953,152531.3,1765,3
10785,900510,61524.15,655,347338.24,4864,14958,450,321060.52,4741,64548.82,4309,3
21636,686926,4973.42,278,142833.24,3267,224568.12,3221,63025.02,2286,77585.44,2668,2
21942,435826,60205.36,1084,216126.5,2762,108151.9,2062,139935.11,3899,279072,3600,1
9854,805988,206782.8,2472,114517.35,1557,10675,305,277872.9,3022,144847.92,1582,1
19226,993061,164811.48,2246,281873.02,2942,29076.3,4005,49986.87,1033,90451.2,1346,2
11020,475751,103969.91,1279,154339.9,4730,465923.95,4723,27255.5,755,342981.76,3784,3
25279,943348,87560.5,4733,19902.31,961,3625.05,195,240365.69,4181,35097.3,1134,3
1956,588279,63807.51,741,127478.64,3756,9599.03,1687,22629.24,621,391297.85,4945,1
20711,728629,135366.9,1382,304133.25,3175,90067.59,4461,29638.4,1760,166239.04,2656,2
16436,648152,121405.2,4470,118180.38,1577,66255.8,2998,2688.3,515,36564.72,524,3
7821,694832,272689.9,3857,262995.59,3883,127700.6,1633,66865.79,709,20260.9,326,1
26362,801875,151513.18,1534,8111.91,177,436322.46,4494,68484.96,3438,112593.22,2627,3
13256,332187,8509.76,112,118455.75,2943,142631.1,1710,211961.97,2559,230310.5,4025,1
24168,148526,207977.04,2644,291421.13,4159,56381.2,2999,74478.6,1610,72580.76,931,3
1974,412480,267739.12,4114,11896.08,146,106668.94,3611,401353.96,4193,253189.47,3713,2
11026,222355,283800.38,3103,296883.9,3547,205747.5,3919,56100.92,3686,44896.68,1341,3
11185,699661,55358.38,698,207615.36,4569,11114.75,1933,185882.97,2877,203325.12,2796,2
20504,929648,11029.86,174,34679.63,3013,202945.84,4712,151440.66,2367,35825.14,454,2
8153,503826,79745.06,2518,100707.6,3786,171452.18,3139,44578.62,1674,76147.48,851,3
1798,314502,19523.07,233,37118.4,380,217186.48,3988,23424,2400,3527.16,323,1
28841,366807,43905.48,534,272374.8,4236,224261.8,2870,56369.28,1256,98828.04,4346,2
8548,213462,125381.03,1289,8718.36,214,203108.22,4634,106357.68,3099,56102.97,1639,1
7315,478694,75328.17,1721,146640.64,1564,28702.08,297,36240,3020,51827.16,1562,3
4799,846661,10194.56,1088,82903.85,895,235309.68,2472,43035.3,4455,2579.92,238,1
1594,169181,40208.85,495,32824.72,568,62472.36,974,300478.92,3819,59044.16,1204,2
14178,749657,249931.15,3227,364542.56,4808,233465.31,4689,19893.55,265,14614.72,838,2
4528,120300,188412.87,1941,187244.45,3415,201687.5,3125,29592,432,96021.08,4852,2
7787,785836,28596.89,3433,93589.23,4299,349259.82,4083,14279.04,2144,191911.14,2566,2
4603,335720,221470.74,2889,12872.5,475,219081.5,3355,173852,3548,272489.13,2979,1
17287,410637,360699.45,3845,149913.5,2810,150711.46,3077,122466.96,3102,26149.14,477,3
13627,649332,201295.12,2318,246915.12,4364,42867,433,209005.32,3306,80570.75,1907,2
29923,650064,468631.2,4780,302505.84,4788,24553.78,4369,166500.1,2110,37054,485,3
25582,627541,110156.77,3071,47830.12,3118,66118.58,2218,238558.95,2443,14090.22,194,2
9534,988385,20784.26,217,287369.28,3474,197192.94,3918,11609.76,201,281521.53,4973,3
12748,816639,99915.6,4713,66650.86,1634,235224.91,4847,311215.96,4036,74074.74,1094,3
368,441856,204196.54,3022,260812.8,3840,100798.08,3351,223134.12,3364,482702.1,4910,1
15607,522464,5894.75,425,74214.13,1613,220557.32,2924,251138.53,2903,18137.34,1794,2
22702,207470,299224.1,3010,127263.78,1974,15523.56,468,261627.15,3895,122959.4,2780,3
10291,119149,352218.55,3749,113656.3,1646,72694.6,2101,42379.7,3265,329205.68,3928,1
16368,629385,176371.2,2880,324338.4,3789,268207.64,2879,152045.4,2509,216006.7,3185,2
14533,944729,49733.84,3016,247400.66,2899,73470.48,2861,287704.25,4975,257993.4,3021,1
16143,455719,92178.24,924,93235.4,1076,29708.4,3909,179184.72,3036,3401.73,293,1
10411,634827,147033.64,3602,184127.8,3964,22638.78,2181,172037.6,1736,276754.36,2908,1
13569,764238,265645.2,4632,204191.84,4912,55593.29,3617,67430.52,1164,179601.48,3924,2
20062,600920,132099.55,2605,242836.36,4052,52493.98,1246,28436.69,3061,37694.16,2493,1
2692,380542,16472.4,795,49261.08,1671,68919.89,2197,49132.85,3653,24970.72,2612,2
3575,154544,148066.62,4017,163672.08,2508,48660.4,1912,66201.3,743,80907.9,1369,2
1394,239488,250478.8,3926,45125.44,1699,135341.22,3318,138115.46,1454,38451.64,724,1
6633,551515,54189.52,836,51407.12,2504,157414.05,2295,224394.75,2755,421173.61,4213,3
15622,658235,193719.31,3193,24424.4,2684,185422.16,1942,154416.66,1681,400628.55,4597,3
1940,507562,58985.25,2537,139615.96,3652,317052.5,3875,169383.78,3219,73659.24,849,1
27354,671528,376660.06,3902,21375.68,2144,91641.6,1152,72016.35,2247,137414.65,2185,1
19174,919100,58798.96,4904,168124.32,2566,1615.9,110,70517.56,3286,401178.96,4396,1
13054,416862,22978.08,324,217584.04,3092,441834.91,4873,74275.35,1735,15120.84,987,1
10612,492002,103291.65,1897,76727.28,2933,67881.42,894,22881.95,611,22349.88,1629,2
6502,754408,3157.44,143,159103.15,2245,46103.84,772,62622.2,3530,205995,2658,2
1607,992186,91602.56,3556,47132.5,2218,250709.75,4465,282914.21,4691,9732.8,770,3
28946,860273,60480,720,164707.2,2660,123008.4,1880,417366.27,4941,211890.88,3632,1
11841,553531,23575.2,893,334076.4,4860,9581.6,472,58732.4,2872,285597.9,3358,2
13649,627556,161362.7,1970,181917.4,1954,115463.52,3987,374400,4000,55985.16,803,2
10064,128135,33036.71,4837,48881.25,3555,370040.4,4860,112821.6,4863,44586.24,2732,3
13401,167232,172838.25,4043,220645.43,4033,69871.64,1966,141409.21,1501,28189.14,1637,1
25018,502395,40515.64,1331,49196.7,798,165176.55,3465,80889.05,3355,77444,1520,3
7044,946673,74159.1,3330,83624.83,3457,294038,3160,170993.28,2407,151186.23,2223,1
1223,231076,225376.34,4714,112679.28,4424,12832.11,153,239984.89,4211,22060.71,2037,3
165,673470,258053.82,3021,302551.26,3342,211473.96,2316,119724.78,2894,17537.68,257,3
1384,273071,26940.42,1131,87892.25,1471,347232.8,3602,56101.7,610,157338.45,4293,3
18424,650668,132771.87,3927,19087.2,241,39579.84,972,175996.56,2612,199854.82,2921,2
28153,370122,61025.36,2237,133171.28,3691,58707.36,1416,83263.34,3617,58914.2,2753,3
10989,821027,55926.52,1703,203542.51,2377,35173.32,546,101838.18,1038,85838.49,3357,2
12303,695806,57967.2,1455,165004.32,3224,127002.48,2409,228003.86,2758,57217.46,1546,3
